"z","Y","std","Y1","Y0","smooth_spline"
-0.3003,1,0.2401,1,1,0.432976854534861
-1.1294,0,0.2675,0,0,0.478046475332774
-0.3574,0,0.2361,1,0,0.477048310232119
0.3362,1,0.2044,1,1,0.0447925179836323
-0.79,0,0.2345,1,0,0.634996505293538
-0.5471,1,0.2284,1,1,0.587814796948478
-0.4068,0,0.2332,1,0,0.512109118753259
-0.37,0,0.2353,1,0,0.48630509410818
-0.8021,0,0.2353,0,0,0.634234559453282
0.4143,1,0.2043,1,1,0.0299656977364421
0.0078,1,0.2666,1,0,0.186393524267735
0.0103,1,0.2085,1,1,0.184736061581545
-0.6368,0,0.2284,1,0,0.616958326227158
-0.5242,0,0.2288,1,0,0.578176904181008
-0.3981,0,0.2337,1,0,0.506184409987525
0.3615,1,0.2043,1,1,0.0394596409814456
0.3289,1,0.2044,1,1,0.0464317092782009
-0.1095,1,0.2115,1,1,0.273659795052108
-0.0082,1,0.2089,1,1,0.197199430209044
0.3747,1,0.2043,1,1,0.0368828711826623
0.1258,1,0.2776,1,1,0.117281695547518
-0.1286,1,0.2542,1,0,0.289383183874842
-0.123,1,0.2118,1,1,0.284741646896508
0.575,1,0.2056,1,1,0.0122511672200175
-1.0229,0,0.2553,1,0,0.549859642643003
0.5006,1,0.2047,1,1,0.0187150273868362
-0.3845,0,0.2345,1,0,0.496699422996764
-0.9211,0,0.2449,0,0,0.603850152761747
0.1038,1,0.2067,1,1,0.128730163904189
-0.4686,0,0.2304,1,0,0.550350358278236
-0.2688,1,0.2424,1,1,0.407561865387223
0.8334,1,0.2125,1,1,0.0019637515718663
-0.143,1,0.2529,1,1,0.301422629245047
-0.5877,0,0.2325,0,0,0.602524121467515
-0.5363,0,0.2285,1,0,0.583398462750771
-0.0614,1,0.2102,1,0,0.235665510860943
-0.2447,1,0.2443,1,1,0.387658782995731
0.8545,1,0.2134,1,1,0.00168913774431103
-0.2191,1,0.2464,1,1,0.366117962649316
-0.1475,1,0.2126,1,1,0.305211020080761
-0.9393,0,0.2466,0,0,0.595911213296474
-0.5555,0,0.2283,1,0,0.591096196364322
-0.6535,1,0.2287,1,1,0.621051644743044
0.1321,1,0.2062,1,1,0.114141629819901
0.1546,1,0.2059,1,1,0.103464030899936
-0.5087,0,0.2292,1,0,0.57105679052233
-0.1881,1,0.249,1,0,0.339734204615943
0.1089,1,0.2066,1,1,0.126012444835376
-0.7199,0,0.2308,1,0,0.632372859818074
-0.22,1,0.2463,1,1,0.366880555307038
0.4601,1,0.2045,1,1,0.023401022029989
-0.1829,1,0.2137,1,1,0.335296531094935
-1.6852,0,0.3341,0,0,0.215824743316954
-0.0398,1,0.2096,1,1,0.219561913997916
0.207,1,0.2053,1,1,0.0819010326379415
-0.409,1,0.2331,1,1,0.513588721954562
-0.6309,0,0.2283,1,0,0.615405511112521
-0.6636,0,0.2289,1,0,0.623295573298177
0.0444,1,0.2077,1,0,0.162966372539367
-0.1164,0,0.2117,0,0,0.279304167760879
-0.5017,0,0.2293,1,0,0.567681551629138
-0.3708,1,0.2209,1,1,0.486885885937964
0.6821,1,0.2076,1,1,0.00620227157774925
0.3161,1,0.2044,1,1,0.0494202947121575
-0.721,0,0.2308,0,0,0.632491744585044
-0.6784,0,0.2293,1,0,0.626252192673558
-0.6844,0,0.2295,1,0,0.627335211265471
-0.7261,0,0.2311,1,0,0.633013752125421
-0.0483,1,0.2614,1,1,0.225819756536507
-0.1985,1,0.2481,1,1,0.348603912969033
-0.5764,1,0.2318,1,1,0.598708863062332
0.5293,1,0.205,1,1,0.0159302855411055
-0.9624,0,0.2489,1,0,0.584664355153786
0.1284,1,0.2063,1,1,0.115978015632349
-1.4715,0,0.3088,1,0,0.298428780885149
0.1281,1,0.2063,1,1,0.116127885111291
-0.2582,0,0.2433,1,0,0.398856929586284
-1.1855,0,0.2742,1,0,0.440830889623233
-0.0038,1,0.2088,1,1,0.194193739180843
0.6491,1,0.2069,1,1,0.00775453273658375
-1.9939,0,0.3398,0,0,0.117969271399114
-0.7762,0,0.2336,1,0,0.635376785805545
-0.5189,1,0.2289,1,1,0.575796939529447
-0.0382,1,0.2096,1,0,0.218395726206774
-1.4598,0,0.3277,0,0,0.303307259101427
-0.7749,0,0.2336,1,0,0.635387059892515
-0.5692,1,0.2281,1,1,0.596171350352633
0.1051,1,0.2066,1,1,0.128033948883475
-0.1557,1,0.2128,1,1,0.312140624367615
0.1079,1,0.2066,1,1,0.126542433768551
-1.5303,0,0.3286,1,0,0.27461294747134
-0.0392,1,0.2623,1,1,0.219124157208923
-0.643,1,0.2285,1,1,0.618531424508652
-1.186,0,0.2742,0,0,0.440512746694931
-0.1975,1,0.2142,1,0,0.34775156788322
0.3085,1,0.2045,1,1,0.0512655284808339
-0.6702,0,0.2291,1,0,0.624663593490461
-0.0153,1,0.209,1,1,0.202104031728945
-0.1231,1,0.2118,1,1,0.284824311917738
-0.0095,1,0.265,1,1,0.198092409510208
-1.339,0,0.2928,0,0,0.356761307497591
-0.798,0,0.235,1,0,0.634539297671552
-1.4298,0,0.3038,0,0,0.316030553636581
0.2458,1,0.2049,1,1,0.0686963352553889
-0.5329,0,0.2286,1,0,0.581960841520972
0.121,1,0.2064,1,1,0.119716789798187
-0.3244,1,0.2383,1,1,0.451933728230121
0.1771,1,0.2056,1,1,0.0936467792328275
-0.4095,0,0.2331,1,0,0.513923926773352
-0.392,1,0.2341,1,1,0.501962747712727
-0.4008,1,0.2336,1,1,0.508035486086735
0.886,1,0.2148,1,1,0.00138164644289203
-1.4569,0,0.3277,0,0,0.304523760847226
-0.8445,1,0.2383,1,1,0.628111857878845
-0.38,0,0.2347,1,0,0.493503917078096
-1.3191,0,0.3264,1,0,0.366315830552954
-0.1216,1,0.2548,1,1,0.283585196470421
-0.2966,1,0.2403,1,1,0.430028178333726
-1.3635,0,0.2958,0,0,0.345364432861833
-0.4936,0,0.2296,0,0,0.563650893697402
0.907,1,0.2158,1,1,0.00123259578733584
-0.3964,0,0.222,1,0,0.505013337807828
-0.3661,1,0.2356,1,1,0.483461706918939
-0.2143,1,0.2147,1,1,0.362046343550686
-0.5277,1,0.2287,1,1,0.579717486929303
-0.6656,0,0.229,1,0,0.623718411021025
-1.5494,0,0.3181,0,0,0.26709660386892
0.2318,1,0.205,1,1,0.0732129747046418
-1.207,0,0.2767,0,0,0.427415389431011
-1.2848,0,0.2862,0,0,0.383551518209514
-0.5923,0,0.2281,0,0,0.604021229502659
-2.3994,0,0.3629,0,0,0.0327535162791657
-0.2368,1,0.245,1,1,0.381049840858192
-0.1706,1,0.2133,1,1,0.324803680228763
-0.7522,0,0.2323,1,0,0.634913077706204
-0.6039,0,0.2281,1,0,0.607659940246886
0.3633,1,0.2043,1,1,0.0391001219361934
-0.3146,0,0.239,1,0,0.44427897340156
-0.1516,1,0.2522,1,1,0.3086717729665
-0.7253,1,0.231,1,1,0.632935045485548
-0.7667,0,0.2331,1,0,0.635355306167633
0.3135,1,0.2044,1,1,0.0500455376762804
-0.4536,0,0.231,1,0,0.541748831720895
-1.534,0,0.3287,1,0,0.273150162317525
0.0993,1,0.2067,1,1,0.131158051712676
-0.2704,1,0.2423,1,1,0.408869180497633
-0.2015,1,0.2479,1,1,0.351160067569083
-0.4725,1,0.2303,1,1,0.552511193304795
-0.3943,0,0.2339,1,0,0.503560864041429
-0.5013,1,0.2294,1,1,0.567485663083655
-0.6206,0,0.2346,1,0,0.612570709176938
-1.092,0,0.2631,0,0,0.503796073282787
-0.8849,0,0.2416,0,0,0.617228944749656
-1.1492,0,0.2698,1,0,0.464621336163868
-0.4513,0,0.2311,1,0,0.540389560870612
-0.1438,1,0.2125,1,1,0.302095315473665
-1.0559,0,0.259,0,0,0.528409977991743
0.0142,1,0.2084,1,1,0.182167218673554
0.498,1,0.2047,1,1,0.0189879795706221
-0.1788,1,0.2136,1,1,0.331797439009834
0.0633,1,0.2074,1,0,0.151563854954374
-0.024,1,0.2092,1,1,0.208207106935358
-0.455,1,0.231,1,1,0.542570987806099
-0.7268,0,0.2311,1,0,0.633081650168543
-0.8397,0,0.238,1,0,0.629084571162605
-0.4636,0,0.2306,0,0,0.547534179943239
0.127,1,0.2063,1,1,0.116678647442133
-1.0517,0,0.2585,1,0,0.531211576740375
-0.5832,0,0.2281,1,0,0.601028598891084
-0.4666,1,0.2305,1,1,0.549230049507366
-0.0719,1,0.2593,1,1,0.24372561475175
-0.3638,1,0.2206,1,1,0.481775574971693
0.6893,1,0.2078,1,1,0.00589554105229659
1.2675,1,0.2441,1,1,9.71150932704091e-05
-0.2454,1,0.2158,1,1,0.38824245238654
0.366,1,0.2043,1,1,0.0385656791524027
-0.5045,0,0.2293,1,0,0.569043624791832
-1.2008,0,0.276,1,0,0.431227707159869
-1.9588,0,0.3386,0,0,0.127234697851552
-1.173,0,0.2726,1,0,0.448875352190212
1.1578,1,0.2332,1,1,0.000377991260829356
-0.8669,0,0.2401,1,0,0.622648396422815
-0.2326,1,0.2453,1,1,0.377520893670182
-1.1863,0,0.2742,0,0,0.440321998120941
-0.3729,0,0.2352,0,0,0.48840644431756
-0.0161,1,0.2091,1,1,0.202660917672973
0.3091,1,0.2045,1,1,0.0511178976127795
-0.8049,0,0.2355,1,0,0.633998460554721
-0.9998,0,0.2528,0,0,0.563940316686895
-0.142,1,0.253,1,0,0.30058228303665
0.0199,1,0.2083,1,0,0.178449691414188
0.0061,1,0.2085,1,1,0.187525394770906
0.3938,1,0.2043,1,1,0.0333964025407487
-1.4188,0,0.3025,1,0,0.320772792630372
-0.7457,1,0.232,1,1,0.634565816341723
0.3027,1,0.2045,1,1,0.05271014818856
-0.1375,1,0.2534,1,0,0.296808103862529
-1.226,0,0.279,0,0,0.416021837515427
-0.3448,1,0.2197,1,1,0.467595872242196
-0.2112,1,0.2471,1,1,0.359413315323282
-1.3595,0,0.2953,0,0,0.347200543708559
-0.9881,0,0.2516,1,0,0.570721782033109
0.3489,1,0.2043,1,1,0.0420493499253918
-2.1861,0,0.3485,0,0,0.0721078838296237
-0.458,0,0.2308,1,0,0.544319396658746
0.1182,1,0.2064,1,1,0.121153923812513
-0.6132,0,0.2281,1,0,0.610441847635574
-2.2799,0,0.3542,0,0,0.0527735423580724
-1.5516,0,0.3289,0,0,0.266235927102403
-0.4093,0,0.2331,0,0,0.513789892549149
0.4147,1,0.2043,1,1,0.0299018879401009
-0.3454,0,0.2369,1,0,0.468050139363532
-0.1524,1,0.2127,1,1,0.309348003414172
-0.2589,1,0.2432,1,1,0.399434177626775
-0.1466,1,0.2526,1,1,0.304452479713017
-0.67,0,0.2291,1,0,0.624623297780052
-0.3943,1,0.2339,1,1,0.503560864041429
-1.1406,0,0.2688,0,0,0.470423287646312
-0.2103,1,0.2146,1,1,0.358648432900855
0.1503,1,0.206,1,1,0.105438626063048
-0.1184,1,0.2551,1,0,0.280948000515927
-1.0786,0,0.2615,0,0,0.513011695465778
-0.701,0,0.2301,1,0,0.629981681030204
-0.101,1,0.2112,1,1,0.266765363305412
-0.5709,0,0.2281,1,0,0.596778232918461
0.0214,1,0.2082,1,1,0.177478698396301
-0.9425,0,0.247,1,0,0.594430961992377
-1.3825,0,0.3269,0,0,0.336757808189319
-0.7915,0,0.2346,1,0,0.634924380393116
-0.6105,0,0.2281,0,0,0.60964639703591
-1.0372,0,0.2569,0,0,0.540733558682086
-1.658,0,0.3307,0,0,0.225810698427662
-0.2004,0,0.248,1,0,0.350222973488626
0.6418,1,0.2067,1,0,0.00813187433691672
-0.3032,1,0.218,1,1,0.435281019647741
-0.9004,0,0.243,1,0,0.611893392578453
1.0715,1,0.2261,1,1,0.000630009640440363
0.3006,1,0.2045,1,1,0.0532410953887246
-0.9962,0,0.2524,0,0,0.566053479889297
-0.7822,0,0.234,1,0,0.635273186851852
-0.7919,1,0.2346,1,1,0.634904098332038
1.0732,1,0.2262,1,1,0.000624804625323639
-0.1093,1,0.2559,1,1,0.273496819827574
0.1016,1,0.2067,1,0,0.129913671328164
-0.4061,0,0.2333,1,0,0.511636738592626
-0.5065,0,0.2292,1,0,0.570006749926287
-0.72,0,0.2308,0,0,0.632383759767261
-0.8308,0,0.2373,1,0,0.630697471127328
-0.469,0,0.2304,1,0,0.550573430639159
-0.0936,1,0.211,1,1,0.260818507381777
-0.1709,1,0.2505,1,0,0.325059351586092
-0.1828,1,0.2137,1,1,0.335211184043776
0.1125,1,0.2065,1,1,0.124116474074915
0.2449,1,0.2049,1,1,0.0689788178751141
-0.2127,0,0.2469,1,0,0.360687670824163
-0.2381,1,0.2156,1,1,0.382140053278371
-0.723,0,0.2309,0,0,0.632702177879395
-0.7388,0,0.2316,0,0,0.634103470527241
0.5156,1,0.2049,1,1,0.0172088951893539
0.0472,1,0.2077,1,1,0.161247337955961
-0.5187,1,0.2289,1,1,0.575706018554081
-0.8395,0,0.2379,1,0,0.629123541370346
0.1726,1,0.2057,1,1,0.0955415917890837
-1.409,0,0.3013,0,0,0.325035079552358
-0.8491,0,0.2387,1,0,0.627112660617757
-0.966,0,0.2493,1,0,0.582797060570352
0.407,1,0.2043,1,1,0.0311510981664785
-1.2541,0,0.3261,1,0,0.399990086689086
-1.0226,0,0.2553,0,0,0.550047962781636
-1.3491,0,0.294,0,0,0.352018029601802
-0.2676,0,0.2425,1,0,0.406580258231858
-1.0265,0,0.2557,0,0,0.547589401636715
-0.7915,0,0.2346,1,0,0.634924380393116
-0.9482,0,0.2475,1,0,0.591731886704226
-0.3941,0,0.2339,0,0,0.503422199151856
-1.6224,0,0.3301,0,0,0.239076418919779
0.327,1,0.2044,1,1,0.0468660264380704
-0.2596,0,0.2431,1,0,0.400011086938972
-0.7419,0,0.2318,1,0,0.634322820069564
-0.2912,0,0.2407,1,0,0.425706750412597
-0.2688,0,0.2167,0,0,0.407561865387223
0.4364,1,0.2044,1,1,0.0266152644897269
-0.3793,0,0.2348,0,0,0.493004355509483
-1.0793,0,0.2616,0,0,0.512531805451743
-0.5168,1,0.229,1,1,0.57483823777656
-0.2414,0,0.2446,1,0,0.384902872737814
-0.8141,0,0.2361,1,0,0.633059647357491
-2.7586,0,0.4026,0,0,0.00567283558743936
-0.5371,0,0.2285,1,0,0.583733394245139
-0.6644,1,0.2289,1,1,0.623465566911007
0.313,1,0.2044,1,1,0.0501664911498566
-0.2977,1,0.2402,1,1,0.430905858571348
0.02,1,0.2082,1,1,0.178384863932539
0.2882,1,0.2046,1,0,0.0564631649190492
-0.4881,1,0.2297,1,1,0.560836879181732
-0.4829,0,0.2299,1,0,0.558118386731772
-0.606,0,0.2281,0,0,0.608298483899248
0.0673,1,0.2073,1,1,0.149211119063888
-0.7546,1,0.2324,1,1,0.635018729259957
-0.3114,0,0.2392,1,0,0.44176306696819
0.2827,1,0.2046,1,1,0.0579408008460523
0.5438,1,0.2052,1,1,0.0146706406124079
0.6801,1,0.2076,1,1,0.00628947480812612
-0.6435,1,0.2285,1,1,0.618655596258495
-0.9397,0,0.2467,1,0,0.595727561415513
-0.3628,0,0.2358,0,0,0.481040355724553
-0.0687,1,0.2103,1,1,0.241253808280858
-0.5707,0,0.2281,1,0,0.59670708744299
0.5541,1,0.2053,1,1,0.0138303681228901
0.3896,1,0.2043,1,1,0.0341387695691289
0.2142,1,0.2052,1,1,0.0792839403155378
-0.4967,0,0.2295,0,0,0.565209407101247
0.2322,1,0.205,1,1,0.0730801998932712
0.4774,1,0.2046,1,1,0.021282292079205
0.6706,1,0.2073,1,1,0.00671563551961471
-0.1995,1,0.2142,1,0,0.349456117267024
-0.4,1,0.2336,1,1,0.507488163259276
0.0155,1,0.2083,1,1,0.181315495851153
-1.179,0,0.2734,0,0,0.444992485335541
-1.4141,0,0.3019,0,0,0.322812388559102
0.1783,1,0.2056,1,1,0.0931472122729209
-0.369,1,0.2208,1,1,0.485577919583179
-0.8419,0,0.2381,1,0,0.628647652202921
0.3364,1,0.2044,1,1,0.0447482592467722
-0.1109,1,0.2115,1,1,0.274801623027642
-1.232,0,0.2798,1,0,0.412516011071437
-0.5883,0,0.2325,1,0,0.602721193798606
-0.3662,1,0.2356,1,1,0.483534862071044
0.0816,0,0.207,0,1,0.14097361364575
-0.6284,0,0.2283,1,0,0.614731647125569
0.237,1,0.205,1,1,0.0715042916233965
-0.2545,1,0.2435,1,1,0.3958001547754
-0.0717,1,0.2593,1,0,0.243570738953011
0.0696,1,0.2073,1,1,0.147867874392892
-0.4801,0,0.23,1,0,0.556631069384625
0.1704,1,0.2057,1,1,0.096480307556854
-0.6821,0,0.2294,1,0,0.626928029505921
0.5447,1,0.2052,1,1,0.0145954680359492
0.4193,1,0.2043,1,1,0.0291765638796875
0.3,1,0.2045,1,1,0.0533935709245259
-1.0751,0,0.2611,1,0,0.515407723050504
-0.0875,1,0.2579,1,1,0.255958546170046
-0.8178,1,0.2363,1,1,0.63261029356964
-0.43,0,0.2321,1,0,0.527305390622242
0.13,1,0.2063,1,1,0.115181170852704
-1.2289,0,0.2794,0,0,0.414321763375145
0.1176,1,0.2064,1,1,0.121463453038932
0.3573,1,0.2043,1,1,0.0403085882612553
0.6851,1,0.2077,1,1,0.00607309953074013
-0.1028,1,0.2565,1,0,0.268219833516561
-0.7216,1,0.2309,1,1,0.632555649787953
-0.016,1,0.209,1,1,0.202591259475825
-0.2414,1,0.2157,1,1,0.384902872737814
-0.2799,0,0.2416,1,0,0.416596355807337
-1.0369,0,0.2568,1,0,0.540927876688871
-0.1992,1,0.2481,1,1,0.349200471265113
-0.7203,0,0.2308,1,0,0.632416348931031
0.0921,1,0.2069,1,1,0.135099852334733
0.4049,1,0.2043,1,1,0.0314994760202434
-0.0802,1,0.2585,1,1,0.250197468850211
0.1879,1,0.2055,1,1,0.0892368616509945
-0.2417,0,0.2446,1,0,0.385153700202879
-0.3165,1,0.2389,1,1,0.445769050822975
0.2821,1,0.2046,1,1,0.0581038376304564
-0.9984,0,0.2527,1,0,0.564764835114327
-0.0149,1,0.2645,1,1,0.201825913838978
0.6151,1,0.2062,1,1,0.00962654334446518
0.1912,1,0.2054,1,1,0.0879277326275654
-0.9133,0,0.2442,1,0,0.607003452068103
-1.1824,0,0.2738,0,0,0.442809719412416
-0.4646,1,0.2306,1,1,0.548101518764748
-0.4051,1,0.2333,1,1,0.510960581341629
-0.2291,0,0.2456,1,0,0.37457275056877
-0.9125,0,0.2441,1,0,0.607318473938995
-0.6817,0,0.2294,1,0,0.626856201751486
-0.6094,0,0.2281,1,0,0.609319469285437
0.3573,1,0.2043,1,1,0.0403085882612553
-0.3724,1,0.2352,1,1,0.488044935664522
0.3627,1,0.2043,1,1,0.0392196747101597
0.2194,1,0.2051,1,1,0.0774427883860562
-0.0406,1,0.2096,1,0,0.22014640496449
-1.1016,0,0.3259,0,0,0.49717198474448
-0.0529,1,0.2099,1,1,0.229249707170603
-0.9427,0,0.247,1,0,0.594337609102157
-1.0323,1,0.2563,0,1,0.543892603490736
0.498,1,0.2047,1,1,0.0189879795706221
-0.2316,1,0.2454,1,1,0.376679222849049
-0.2136,1,0.2469,1,1,0.361452007161946
-0.5183,1,0.2289,1,1,0.575523934126571
-0.9155,1,0.2444,1,1,0.60612910050422
-0.5625,0,0.2282,1,0,0.593731086159379
-0.8712,0,0.2405,1,0,0.621433252411033
-0.0984,1,0.2111,1,1,0.264669833495179
-0.0473,1,0.2098,1,1,0.225078108771771
-0.1444,1,0.2528,1,0,0.302600064429278
-0.1974,1,0.2142,1,1,0.347666325956292
-1.5411,0,0.3288,0,0,0.270352630486408
0.2388,1,0.2049,1,1,0.0709215035421209
-0.0928,1,0.2574,1,1,0.260178884066679
1.3534,1,0.2543,1,1,-9.79151559626302e-05
-0.5808,0,0.2281,1,0,0.600218198268209
-1.1231,0,0.2667,1,0,0.482361291740901
-0.4477,1,0.2313,1,1,0.538240678625111
-0.2433,0,0.2444,1,0,0.386490472684648
-0.0261,1,0.2093,1,1,0.209695898890704
-0.6874,0,0.2296,1,0,0.627851423232336
-1.0528,0,0.2586,1,0,0.530479568103658
-0.642,1,0.2285,1,1,0.618281863118723
-0.6042,1,0.2281,1,1,0.607751532588865
-0.375,1,0.235,1,1,0.489921158446937
-0.1642,1,0.2511,1,0,0.319355066580271
-0.4296,0,0.2321,1,0,0.527051385389832
-0.005,1,0.2088,1,1,0.195010914803635
-0.4243,0,0.2323,1,0,0.523658313362621
-0.6202,1,0.2282,1,1,0.612457567487656
-0.9929,0,0.2521,1,0,0.567970057637053
-0.0502,1,0.2099,1,1,0.227232830197526
-0.5632,0,0.2282,1,0,0.593989723286401
-0.7301,0,0.2312,1,0,0.633389536860217
-1.3413,0,0.2931,1,0,0.355675251862937
0.1453,1,0.206,1,1,0.107774250785213
-0.7133,0,0.2305,1,0,0.631612699980955
-0.5158,0,0.229,1,0,0.574378580241771
-0.7444,0,0.2319,1,0,0.634485940434374
0.8837,1,0.2147,1,1,0.00140044537119832
-0.161,1,0.213,1,0,0.316635698029492
-0.4563,0,0.2309,1,0,0.543330869817926
-1.0339,0,0.2565,1,0,0.542864591412414
0.9537,1,0.2183,1,1,0.00100864741628244
-0.4252,1,0.2323,1,1,0.524238066807743
-0.6704,0,0.2381,1,0,0.624703816094665
-0.5441,0,0.2284,1,0,0.586610599908367
-0.089,1,0.2109,1,1,0.257149889973392
-0.5964,1,0.2281,1,1,0.6053293006631
-0.6074,0,0.2281,1,0,0.608720810387743
-0.6937,0,0.2298,1,0,0.628880912336799
0.1323,1,0.2062,1,1,0.114043001808598
0.3206,1,0.2044,1,1,0.048352756620988
-0.2028,1,0.2478,1,1,0.352267278372873
-0.2702,1,0.2168,1,1,0.408705858966645
0.6913,1,0.2078,1,1,0.00581233152074044
-0.0224,1,0.2092,1,1,0.207076897715636
0.2259,1,0.2051,1,1,0.0751977825178115
-1.5674,0,0.3203,0,0,0.260083303539922
-0.4341,0,0.2319,1,0,0.529891830902562
-1.981,0,0.3394,0,0,0.121338169074036
-1.0668,0,0.326,1,0,0.521062292028841
-0.9762,0,0.2503,0,0,0.577350221017031
-0.3973,0,0.2338,1,0,0.505633849549852
0.7022,1,0.2081,1,1,0.00537397794588665
-0.2638,1,0.2165,1,1,0.403465403871496
0.0717,1,0.2072,1,1,0.146647550357636
-0.6144,0,0.2282,1,0,0.610792183100626
-0.9226,0,0.245,0,0,0.603226683345677
-0.4305,1,0.2321,1,1,0.527622482596992
-0.5715,0,0.2281,1,0,0.596991267980124
-0.1475,1,0.2126,1,0,0.305211020080761
-0.0723,1,0.2592,1,1,0.244035520355222
0.4092,1,0.2043,1,0,0.0307896757877964
-0.7797,0,0.2339,0,0,0.635327681757523
0.0248,0,0.2081,0,1,0.175289017103621
-0.4295,0,0.2321,1,0,0.526987838106308
-0.1173,1,0.2552,1,0,0.28004346659159
-0.4061,0,0.2333,1,0,0.511636738592626
0.9599,1,0.2187,1,1,0.000986005210423421
-0.7732,0,0.2335,1,0,0.635394078792444
0.3566,1,0.2043,1,1,0.0404514577299547
0.8032,1,0.2113,1,1,0.00247093592269906
-0.1093,1,0.2115,1,0,0.273496819827574
-0.772,0,0.2334,1,0,0.635394696847189
0.4063,1,0.2043,1,1,0.0312668561352483
-0.6556,0,0.2287,1,0,0.621533046896476
-1.6103,0,0.3299,0,0,0.243642053906159
-1.0105,0,0.254,1,0,0.557527020627714
-0.5269,0,0.2287,1,0,0.579367533146257
-0.5784,0,0.2281,1,0,0.599398744867922
-0.1027,1,0.2113,1,0,0.26813895089745
0.0176,1,0.2675,1,1,0.17994445873778
-0.6242,1,0.2282,1,1,0.613578889072186
-2.4826,0,0.3702,0,0,0.0224460993141771
-0.9759,1,0.2503,1,1,0.577513606870458
-0.7501,0,0.2322,1,0,0.634810525968331
-0.3824,1,0.2346,1,1,0.495211640483826
-0.1561,1,0.2518,1,1,0.312479459759701
-0.0946,1,0.2572,1,1,0.261618960873051
-0.6327,0,0.2283,1,0,0.615884891985015
0.7339,1,0.209,1,1,0.00424261773055684
-0.0793,1,0.2106,1,1,0.249491574617117
-0.3688,1,0.2354,1,1,0.485432326951834
-0.1838,1,0.2137,1,1,0.336064649679663
-1.1605,0,0.2712,1,0,0.457082072615624
0.9607,1,0.2187,1,1,0.000983159152125744
-0.2467,0,0.2467,1,0,0.38932554227306
-0.044,1,0.2618,1,1,0.222640902584784
-1.7285,0,0.3322,0,0,0.200163149359826
-0.1529,1,0.2521,1,0,0.309770802423186
-0.9748,0,0.2502,1,0,0.578111073325189
0.5346,1,0.2051,1,1,0.0154590695440027
0.124,1,0.2063,1,1,0.118190581161634
-0.6018,0,0.2281,1,0,0.607015312673511
0.2467,1,0.2049,1,1,0.0684148991001275
-0.262,1,0.243,1,1,0.401986483193496
-0.3183,0,0.2186,1,0,0.447178086089662
-0.4333,0,0.2319,1,0,0.529389625450458
-0.2833,1,0.2413,1,1,0.419346966467587
0.3394,1,0.2043,1,1,0.0440884837233041
-0.7579,0,0.2326,1,0,0.635143444543841
-1.2362,0,0.2803,0,0,0.410088687475269
-0.938,0,0.2465,0,0,0.596505359012233
7e-04,1,0.2087,1,0,0.191146437219172
0.0754,1,0.2072,1,1,0.144511685434379
-0.3328,0,0.2378,1,0,0.458430920861362
0.212,1,0.2052,1,1,0.0800751841761095
0.0104,1,0.2085,1,1,0.184669937901905
-1.1401,0,0.2687,1,0,0.470762100275487
-0.2593,0,0.2163,1,0,0.399763881600318
-0.3611,0,0.2359,0,0,0.479787560920966
-0.7516,0,0.2323,0,0,0.63488473167355
-0.4208,1,0.2325,1,1,0.521390076267023
-0.5041,0,0.2293,1,0,0.568850022063768
-0.7699,0,0.2333,1,0,0.635387242035655
-0.5571,0,0.2283,1,0,0.591706318005184
-0.8445,0,0.2383,0,0,0.628111857878845
-1.8684,0,0.3556,0,0,0.152989366189429
0.6563,1,0.207,1,1,0.00739481456190038
0.5418,1,0.2051,1,1,0.0148389223698312
-0.3526,1,0.2364,1,1,0.473469484193047
-0.9057,0,0.2435,1,0,0.609933286725461
0.617,1,0.2062,1,1,0.00951395028098765
-0.5759,1,0.2281,1,1,0.598535388654054
0.3891,1,0.2043,1,0,0.0342280535105661
0.6911,1,0.2078,1,1,0.00582061358145414
-0.5191,0,0.2289,1,0,0.575887779682804
-0.4066,0,0.2333,1,0,0.511974231345579
-0.257,1,0.2163,1,1,0.397866574914529
-0.6191,1,0.2282,1,1,0.612145284898927
-0.6128,0,0.2281,1,0,0.61032463129202
-0.1764,1,0.25,1,1,0.329749595332578
0.4544,1,0.2044,1,1,0.0241400410477491
0.1975,1,0.2054,1,1,0.0854772920736742
-0.7252,0,0.231,1,0,0.63292512400343
-0.2583,1,0.2163,1,1,0.398939414311333
0.2414,1,0.2049,1,0,0.0700874298868467
0.4961,1,0.2047,1,1,0.0191897352062457
0.2523,1,0.2048,1,1,0.0666868431234164
-0.0727,1,0.2105,1,1,0.244345630873454
0.3418,1,0.2043,1,1,0.0435661732287035
-0.2556,1,0.2435,1,1,0.396709908284288
1.0028,1,0.2213,1,1,0.000845355710446719
-1.3709,0,0.3268,0,0,0.341990564575053
-1.077,0,0.2614,1,0,0.514107756197772
-1.5434,0,0.3288,1,0,0.269448885511843
-0.4536,1,0.231,1,1,0.541748831720895
-0.389,1,0.2342,1,1,0.499866913376312
-0.2764,1,0.2418,1,1,0.413756545837031
-0.7168,0,0.2307,1,0,0.632025814735492
-1.0714,0,0.326,0,0,0.517933679703047
-1.1042,0,0.2645,0,0,0.495377335693281
-1.0819,0,0.2619,1,0,0.510747576642544
0.0177,1,0.2083,1,1,0.179879319983738
-1.0185,0,0.2548,0,0,0.55260798356286
-0.9411,0,0.2468,1,0,0.595081675420102
-0.283,1,0.2413,1,1,0.419104588450603
-0.1646,1,0.251,1,1,0.319695242686354
-0.6681,0,0.229,1,0,0.62423685319754
